Subject,A,B
1,78.03,77.13
2,77.09,77.43
3,77.62,78.13
4,77.06,76.71
5,79.61,78.05
6,78.26,77.06
7,77.2,77.91
8,80.06,78.01
9,78.56,77.52
10,74.44,75.92
11,76.06,77.02
12,77.89,77.9
13,77.69,77.74
14,76.83,79.41
15,77.72,77.27
16,79.96,79.93
17,77.71,77.28
18,76.27,77.83
19,76.85,76.78
20,78.02,76.53
21,79.74,77.71
22,77.71,76.99
23,79.63,78.22
24,77.45,77.94
25,77.59,80.14
26,77.47,76.88
27,75.97,77.83
28,78.51,78.35
29,78.34,77.5
30,76.67,77.65
31,77.24,77.09
32,76.67,77.38
33,76.63,78.03
34,78.81,78.7
35,78.61,78.94
36,77.07,78.42
37,76.98,77.33
38,76.11,76.11
39,76.47,76.6
40,78.92,78.69
41,76.92,77.57
42,78.4,78.11
43,77.04,76.29
44,77.89,78.28
45,75.33,77.48
46,77.56,77.04
47,76.61,77.65
48,77.49,77.04
49,78.35,77.65
50,80.61,77.58
51,76.13,77.36
52,78.3,77.42
53,78.63,78.38
54,77.6,78.84
55,78.63,77.51
56,79.18,78.59
57,78.16,77.56
58,76.81,77.7
59,77.52,76.67
60,77,77.26
61,77.94,76.32
62,78.29,79.4
63,76.81,79.18
64,77.08,78.81
65,77.67,77.77
66,76.55,76.65
67,77.09,79.34
68,78.84,77.38
69,76.03,76.87
70,76.47,76.02
71,79.97,78.55
72,76.7,78.16
73,79.29,77.98
74,76.33,77.89
75,77.3,75.16
76,78.31,77.14
77,76.65,76.9
78,77.87,77.91
79,75.48,76.88
80,75.28,76.58
81,76.12,77.15
82,78.8,78.08
83,77.09,78.72
84,76.84,77.6
85,76.69,77.11
86,76.11,75.83
87,79.22,77.13
88,79.71,79.33
89,76.37,77.4
90,77.64,78.49
91,78.81,76.16
92,78.76,78.45
93,77.5,77.55
94,77.95,77.41
95,76.8,77.5
96,75.63,75.76
97,77.18,77.41
98,78.07,76.76
99,77.92,78.73
100,78.6,77.85
101,78.05,76.86
102,78.35,77.67
103,76.26,77.97
104,78.81,78.68
105,77.77,77.52
106,76.9,79.84
107,79.08,77.73
108,76.56,76.06
109,76.79,76.72
110,78.08,78.21
111,78.25,76.99
112,78.35,79.45
113,77.03,76.22
114,77.6,76.9
115,75.14,76.64
116,78.67,78.24
117,77.08,77.26
118,75.99,75.55
119,76.58,75.76
120,77.77,77.83
121,76.26,77.56
122,76.45,76.95
123,77.03,76.7
124,78.55,79.35
125,78.01,77.24
126,76.89,77.73
127,78.53,79.14
128,77.43,77.52
129,78.01,77.33
130,79.14,76.62
131,77.99,79.1
132,79.29,79.32
133,78.05,77.13
134,76.76,77.95
135,79.61,78.66
136,78.31,79.03
137,77.45,77.27
138,77.94,76.81
139,77.84,76.61
140,78.39,75.71
141,77.05,77.73
142,80.45,78.23
143,76.11,76.58
144,77.48,76.12
145,78.34,77.31
146,77.23,75.66
147,78.28,76.73
148,77.55,78.39
149,77.85,77.95
150,78.85,78.88
151,77.46,77.54
152,76.84,77.09
153,77.41,76.99
154,77.71,75.61
155,76.39,78.26
156,76.45,78.59
157,79.5,77.76
158,77.08,77.07
159,76.36,77.75
160,77.46,76.97
161,76.12,79.4
162,76.83,77.02
163,75.77,76.78
164,75.96,76.73
165,78.26,78.06
166,77.47,78.05
167,75.54,76.69
168,78.74,78.69
169,77.28,80.27
170,76.75,77.01
171,77.91,77.92
172,76.38,77.28
173,79.49,78.41
174,76.87,79.02
175,78.9,76.91
176,78.81,77.25
177,76.12,77.39
178,78.18,78.08
179,79,79.05
180,77.05,76.63
181,78.36,77.56
182,78.56,78.39
183,77.27,76.74
184,78.52,77.68
185,77.87,77.85
186,77.49,76.57
187,76.72,77.04
188,77.16,77.53
189,77.63,76.51
190,78.84,77.78
191,77.68,77.95
192,78,77.88
193,78.12,78.1
194,77.61,77.52
195,79.07,78.14
196,78.32,77.27
197,76.37,76.74
198,77.36,76.92
199,76.36,78.22
200,77.62,77.04
201,77.69,77.29
202,76.08,77.14
203,75.97,76.46
204,79.48,78.26
205,77.8,77.12
206,78.66,78.83
207,78.07,78.82
208,78.47,77.06
209,77.69,76.55
210,77.08,77.07
211,78.11,76.77
212,78.68,78.7
213,76.37,76.15
214,77.79,76.65
215,77.07,76.91
216,78.17,77.55
217,77.11,77.63
218,77.95,78.1
219,78.5,77.28
220,76.47,76.74
221,77.75,77.67
222,78.24,78.98
223,77.28,78
224,79.83,77.59
225,77.49,77.68
226,78.14,77.69
227,76.33,77.61
228,77.12,76.99
229,76.91,78.67
230,77.6,76.83
231,77.29,74.87
232,77.45,77.22
233,77.05,75.96
234,78.88,78.58
235,77.83,77.68
236,76.84,78.02
237,77.22,79.07
238,77.31,76.8
239,78.27,77.26
240,76.02,77.34
241,77.08,76.55
242,77.09,75.27
243,76.72,77.98
244,75.17,76.76
245,75.61,77.7
246,75.64,79.18
247,77.51,77.64
248,76.2,77.16
249,77.72,76.19
250,77.24,80.4
251,77.29,76.97
252,77.32,77.2
253,77.79,77.57
254,77.43,76.81
255,78.53,77.31
256,78.69,77.29
257,76.25,76.51
258,77.49,78.62
259,77.16,77.79
260,77.16,76.28
261,77.78,77.51
262,78.48,78.39
263,77.94,75.72
264,78.63,79.08
265,78.16,76.8
266,78.92,77.33
267,76.81,78.2
268,77.77,77.73
269,75.83,76.28
270,77.73,76.67
271,77.83,77.6
272,79,79.22
273,76.75,79.36
274,77.54,77.91
275,77.46,77.16
276,78.29,77.7
277,78.05,79.12
278,78.07,79.08
279,77.14,77.45
280,76.91,76.67
281,76.17,77.08
282,77.63,77.14
283,75.81,77.32
284,76.83,77.22
285,79.72,77.99
286,77.04,77.65
287,78.16,76.05
288,78.58,79.67
289,76.43,76.89
290,77.83,76.19
291,75.63,77.3
292,76.86,78.32
293,77.38,77.02
294,77.28,78.07
295,75.5,76.71
296,77.62,77.62
297,78.58,77.43
298,79.77,78.86
299,78.26,77.58
300,77.65,76.3
301,75.47,75.93
302,77.61,80.22
303,78.08,79.14
304,76.09,76.44
305,77.14,77.46
306,79.17,78.24
307,75.26,77.34
308,76.98,77.58
309,77.38,77.75
310,77.08,76.49
311,75.32,76.37
312,77.08,77.55
313,78.51,78.74
314,77.13,76.93
315,76.01,77
316,75.72,75.77
317,78.77,79.71
318,78.63,77.84
319,78.38,79.26
320,77.17,77
321,78.7,77.97
322,78.37,77.56
323,80.41,78.18
324,76.68,77.68
325,76.74,78.24
326,77.01,79.46
327,76.21,76.55
328,78.59,78.3
329,79.04,76.96
330,76.96,75.63
331,77.76,79.6
332,76.8,77.46
333,76.82,76.44
334,77.8,78.44
335,77.3,76.56
336,76.06,76.26
337,78.17,78.34
338,77.07,77.59
339,77.92,77.27
340,77.1,78.57
341,76.04,76.04
342,78.93,79.55
343,76.63,76.22
344,77.59,79.12
