Subject,A,B
1,43.15,45.32
2,43.89,43.81
3,43.48,43.62
4,44.09,42.65
5,43.08,42.74
6,43.37,42.04
7,43.04,43.28
8,43.72,43.23
9,45.14,44.08
10,42.86,43.1
11,43.55,42.84
12,42.2,42.58
13,42.93,42.63
14,43.77,43.37
15,42.88,42.31
16,42.63,43.85
17,43.48,43.25
18,43.6,42.04
19,43.47,42.32
20,41.31,42.8
21,42.92,43.1
22,44.15,44.16
23,42.34,43.09
24,43.25,42.38
25,44.5,42.91
26,42.01,43.78
27,42.81,44.48
28,42.29,42.15
29,42.99,42.81
30,43.96,42.21
31,41.48,41.88
32,43.79,42.31
33,43.01,42.8
34,43.14,43.63
35,41.38,41.7
36,43.5,43.54
37,42.32,42.72
38,42.17,42.07
39,43.52,43.53
40,42.41,42.95
41,43.92,42.06
42,45.15,43.07
43,43.14,42.72
44,43.38,43.76
45,42.91,44.53
46,40.77,41.49
47,41.37,42.61
48,43.27,43.22
49,42.35,41.98
50,44.78,43.74
51,44.28,44.5
52,43.03,42.46
53,43.32,44.16
54,42.29,42.95
55,41.46,42.57
56,42.71,42.08
57,42.77,44.99
58,43.64,43.52
59,41.36,42.88
60,42.7,43.18
61,42.68,40.71
62,43.05,42.57
63,43.24,43.51
64,42.72,41.71
65,44.19,44.71
66,41.17,42.12
67,43.17,43.65
68,41.75,40.9
69,42.7,43.01
70,42.7,42.33
71,42.59,42.97
72,42.23,42.49
73,41.93,41.61
74,41.83,42.38
75,43.29,43.29
76,44.08,42.93
77,42.42,42.8
78,43.12,42.98
79,43.73,44.01
80,42.92,43.79
81,42.04,42.52
82,43.59,42.47
83,43.44,41.02
84,45.19,44.09
85,41.62,41.93
86,44.36,44.49
87,43.86,41.95
88,43.42,42.8
89,42.03,43.65
90,42.59,42.81
91,43.91,43.03
92,43.08,42.73
93,42.89,44.12
94,43.61,43.64
95,42.75,42.96
96,43.07,42.43
97,44.54,43.38
98,41.87,44.24
99,42.42,41.61
100,42.34,41.82
101,43.61,43.34
102,43.31,42.97
103,41.8,43.08
104,41.59,42.02
105,42.13,43.32
106,44.24,43.02
107,43.37,43.54
108,42.19,42.28
109,42.22,42.81
110,42.49,42.8
111,42.27,43.18
112,44.97,44.3
113,42.68,43.72
114,41.95,42.56
115,40.42,42.1
116,43.21,43.19
117,43.07,43.56
118,43.21,45.13
119,43.1,42.3
120,44.12,42.39
121,41.93,41.05
122,42.34,42.17
123,43.25,40.33
124,42.74,43.02
125,43.45,43.12
126,43.13,44.69
127,43.35,42.97
128,42.67,43.89
129,42.7,41.88
130,42.84,41.65
131,44.41,44.81
132,43.15,43.87
133,43.86,45.3
134,43.32,41.53
135,44.76,45.3
136,42.3,43.11
137,43.52,43.58
138,42.08,45.26
139,44.23,43.94
140,43.57,44
141,42.73,42.95
142,42.89,44.17
143,42.03,42.99
144,42.61,43.08
145,43.1,43.43
146,42.71,43.8
147,43.04,43.77
148,43.93,43.2
149,42.71,43.47
150,42.83,43.01
151,41.94,40.16
152,42.77,43.75
153,43.34,42.81
154,44.27,42.69
155,40.99,40.61
156,42.06,42.36
157,43.52,42.92
158,42.57,42.99
159,42.77,43.24
160,42.61,41.63
161,41.49,41.85
162,42.81,41.79
163,41.55,41.82
164,43.36,44.03
165,41.28,41.45
166,43.05,43.26
167,43.22,43.15
168,43.05,42.37
169,42.19,43.16
170,41.85,42.72
171,42.38,43.09
172,43.07,44.03
173,43.87,43.51
174,42.58,43.45
175,41.38,42.68
176,43.85,41.47
177,42.66,42.75
178,42.72,42.29
179,42.91,41.75
180,44.51,43.18
181,41.61,42.12
182,42.81,42.09
183,42.76,43.29
184,43.13,42.08
185,43.38,43.04
186,43.72,43.66
187,42.25,43.71
188,43.52,43.11
189,43.43,41.58
190,41.95,42.45
191,42,43.81
192,42.17,43.08
193,41.43,40.67
194,42.49,45.35
195,42.71,44.78
196,42.77,42.46
197,42.05,44.24
198,43.83,43.32
199,43.26,42.49
200,44.34,44.43
201,43.8,42.86
202,43.42,43.23
203,42.87,42.8
204,43.85,42.74
205,41.77,42.32
206,42.54,42.45
207,43.66,43.43
208,43.64,44.03
209,42.61,43.18
210,42.45,43.26
211,42.65,42.45
212,42.31,43.59
213,42.4,42.85
214,43.39,41.28
215,43.24,41.2
216,41.95,42.73
217,43.77,43.84
218,44.62,44.55
219,43.03,44.44
220,43.22,43.05
221,42.57,43.66
222,43.54,43.46
223,41.55,40.86
224,43.27,45.1
225,42.21,43.58
226,39.64,41.71
227,43.08,43.34
228,46.24,45.04
229,42.82,43.97
230,43.83,44.13
231,41.96,43.13
232,43.46,43.78
233,41.39,41.56
234,43.99,41.85
235,40.86,42.41
236,43.26,43.36
237,44.79,43.28
238,42.81,42.93
239,44.46,43.27
240,43.26,45.1
241,42.95,41.41
242,42.25,42.63
243,44.14,42.1
244,43.83,42.85
245,44.01,44.16
246,42.31,43.04
247,42.63,41.22
248,43.5,41.35
249,43.47,42.04
250,42.44,41.13
251,44.09,43.22
252,43.58,42.37
253,43.34,42.93
254,43.8,44.51
255,44.46,44.98
256,42.87,42.44
257,42.4,43.68
258,43.31,44.2
259,45.59,45.21
260,44.33,43.73
261,42.61,42.62
262,41.19,44
263,42.33,42.38
