Subject,A,B
1,42.55,41.91
2,40.83,38.72
3,41.9,43.56
4,40.21,41.02
5,42.77,42.99
6,42.61,42.72
7,42.08,41.81
8,41.77,43.28
9,42,41.98
10,43.04,42.3
11,40.57,42.19
12,41.8,40.62
13,41.52,42.75
14,43.16,43.32
15,42.14,41.8
16,41.74,41.15
17,39.41,40.57
18,42.52,41.01
19,41.37,43.14
20,39.64,41.15
21,40.08,39.81
22,40.59,40.07
23,41.85,40.4
24,40.99,41.04
25,40.61,40.64
26,41.38,41.96
27,40.4,41.01
28,41.5,43.04
29,43.81,43.33
30,44.1,44.86
31,42.74,41.93
32,42.25,43.74
33,40.19,42.14
34,42.42,42.98
35,40.95,40.07
36,42.96,42.34
37,42.78,43.16
38,42.32,42.92
39,40.21,41.72
40,44.15,42.02
41,39.93,39.98
42,43.49,41.47
43,40.39,40.9
44,44.28,43.59
45,41.81,41.06
46,41.11,41.08
47,43.1,41.77
48,43.04,41.69
49,42.27,42.43
50,41.58,41.39
51,41.71,42.3
52,42.84,42.18
53,42.73,41.34
54,42.87,41.58
55,41.51,41.61
56,40.24,41.5
57,42.1,41.2
58,42.74,42.65
59,42.41,42.68
60,41.03,41.46
61,41.3,41.03
62,42.61,42.36
63,43.08,41.82
64,40,40.6
65,43.8,41.82
66,44.87,44.51
67,42.04,43.16
68,41.45,41.14
69,41.63,41.98
70,41.86,42.1
71,40.96,41.25
72,41.29,40.21
73,40.32,40.17
74,39.96,41.1
75,42.81,41.91
76,42.63,42.42
77,40.96,41.5
78,41.53,42.48
79,42.35,41.49
80,41.97,43.46
81,41.11,41.42
82,40.68,40.6
83,40.74,41.07
84,42.41,41.67
85,43.68,42.29
86,40.22,41.83
87,44.11,43.47
88,41.86,41.95
89,41.82,41.31
90,40.77,40.23
91,42.53,42.78
92,41.95,41.11
93,41.69,41.31
94,43.08,43.28
95,41.49,41.42
96,41.73,39.92
97,41.04,42.95
98,41.56,40.99
99,41.55,42.07
100,43.59,41.58
101,42.67,42.97
102,43.49,42.86
103,40.27,42.85
104,43.09,40.38
105,42.03,42.53
106,41.19,41.43
107,42.04,42.36
108,42.14,43.13
109,40.09,40.02
110,42.78,41.53
111,40.36,40.72
112,42.96,42.56
113,42.57,42.12
114,41.65,42.44
115,42.28,42.11
116,42.07,41.27
117,41.33,41.57
118,42.11,42.14
119,40.76,39.97
120,44.4,42.62
121,40.66,41.04
122,42.45,42.94
123,41.4,42.11
124,42.34,41.29
125,42.8,43.51
126,43.55,42.51
127,42.18,41.11
128,42.85,41.88
129,43.66,41.83
130,43.51,43.62
131,41.35,41.53
132,41.17,42.05
133,42.5,41.62
134,40.74,41.73
135,40.95,42.74
136,40.69,41.03
137,43.19,42.52
138,42.22,42.14
139,43.92,41.58
140,42.23,43.5
141,41.49,41.61
142,42.69,42.67
143,41.35,40.69
144,42.52,43.15
145,41.47,40.49
146,41.95,42.12
147,41.83,41.85
148,41.28,39.91
149,42.53,41.69
150,41.73,42.06
151,40.28,41.69
152,39.86,41.59
153,40.71,40.83
154,42.03,43.49
155,41.41,40.24
156,41.81,42.38
