Subject,A,B
1,54.71,52.46
2,52.7,55
3,52.61,54.28
4,54.52,54.54
5,55.53,52.07
6,53.98,54.56
7,52.52,55.58
8,52.96,54.2
9,53.46,53.76
10,55.23,53.5
11,54.15,54.72
12,54.64,54.52
13,52.81,55.54
14,54.67,54.32
15,52.84,54.95
16,54.06,54.23
17,54.12,53.3
18,54.34,53.83
19,56.51,53.33
20,55.61,54.15
21,55.54,54.27
22,55.04,53.79
23,53.72,52.85
24,55.59,53.58
25,54.56,53.96
26,54.97,53.87
27,55.4,52.74
28,54.53,54.24
29,55.3,53.2
30,56.26,53.79
31,54.4,53.6
32,55.21,51.81
33,53.76,52.75
34,54.32,54.54
35,52.03,53.97
36,55.66,52.76
37,55.27,53.39
38,54.47,54.51
39,53.9,53.26
40,55.12,53.78
41,52.97,55.26
42,53.38,54.39
43,54.57,54.1
44,54.54,52.9
45,53.29,55.01
46,53.37,54.32
47,55.98,53.34
48,53.56,56.12
49,55.98,53.86
50,51.63,53.79
51,54.7,54.29
52,53.47,53.22
53,53.5,56.19
54,54.1,55.09
55,54.77,53.27
56,55.27,53.3
57,55.42,52.71
58,53.08,55.84
59,55.58,53.84
60,54.98,52.59
61,53.68,55.02
62,55.53,53.27
63,53.11,53.84
64,54.68,53.8
65,54.38,53.73
66,54.62,53.1
67,52.52,55.78
68,52.56,53.81
69,54.58,53.61
70,53.09,53.25
71,54.28,52.96
72,53.61,55.04
73,53.78,56.09
74,52.46,54.76
75,53.15,54.7
76,54.69,54.55
77,50.79,55.9
78,53.87,55.29
79,54.36,54.56
80,53.54,54.93
81,52.59,54.99
82,54.93,53.74
83,54.28,53.89
84,53.68,54.04
85,54.08,54.31
86,55.84,53.33
87,56.03,52.79
88,52.82,52.45
89,55.06,55.15
90,53.07,54.55
91,53.97,53.55
92,54.08,55.34
93,52.33,53.45
94,55.76,51.35
95,56.68,53.93
96,53.87,54.88
97,52.57,56.31
98,54.2,53.76
99,53.8,53.32
100,53.6,56.41
101,54.9,54.36
102,53.68,54.92
103,55.61,53.29
104,53.69,53.7
105,53.97,55.03
106,55.46,53.41
107,52.56,54.83
108,55.19,53.2
109,55.48,53.68
110,54.92,53.68
111,53.33,54.42
112,54.55,54.27
113,52.83,53.4
114,54.36,55.34
115,53.98,53.86
116,53.6,55.3
117,54.07,54.93
118,53.2,55.65
119,54.72,52.82
120,54.05,54.06
121,55.17,53.8
122,53.79,52.97
123,54.43,53.63
124,53.45,54.05
125,54.19,52.48
126,53.21,54.59
127,54.72,53.74
128,51.46,55.74
129,52.87,54.64
130,53.47,55.76
131,54.6,55.83
132,54.83,53.91
133,53.5,54.03
134,54.7,53.44
135,54.65,55.73
136,56.24,53.75
137,53.9,54.07
138,52.25,57.03
139,52.76,53.35
140,56.36,51.98
141,54.91,55.33
142,55.85,52.91
143,53.5,54.32
144,55.67,54.51
145,53.59,53.6
146,54.84,54.58
147,52.41,54.57
148,53.69,55.53
149,52.01,52.95
150,55.48,52.15
151,53.66,54.51
152,53.51,54.82
153,55.55,52.75
154,54.03,54.83
155,55.59,51.95
156,55.89,51.84
157,55.75,53.57
158,53.89,53.31
159,53.3,54.59
160,54.79,53.61
161,53.84,55.1
162,54.24,53.92
163,54.79,54.05
164,54.28,53.93
165,52.52,55.25
166,53.1,54.5
167,55.22,53.47
168,54.38,53.18
169,54.19,55.22
170,54.02,55.15
171,53.97,53.4
172,54.87,53.29
173,55.97,52.33
174,55.44,54.42
175,54.23,53.61
176,55.32,53.68
177,54.29,53.42
178,53.6,54.38
179,51.92,55.34
180,53.22,53.46
181,54.14,52.26
182,52.64,53.56
183,54.27,54.41
184,51.59,53.76
185,56.01,54.98
186,54.12,53.45
187,55.7,52.78
188,55.02,53.81
189,52.9,55.95
190,51.92,55.39
191,53.03,55.26
192,57.1,53.19
193,52.44,55.53
194,51.92,54.69
195,53.48,55.26
196,53.76,53.95
197,54.41,54.66
198,57,53.71
199,54.65,52.45
200,54.36,54.76
201,52.97,55.94
202,55.25,53.04
203,54.17,56.64
204,54.35,55.21
205,51.96,54.84
206,53.94,53.98
207,54.75,53.25
208,55.09,53.03
209,53.5,55.37
210,53.99,55.1
211,54.7,54.31
212,54.76,52.98
213,56.02,53.74
214,54.07,54.55
215,53.73,55.04
216,54.62,51.38
217,54.12,54.03
218,54.44,54.12
219,55.11,53.75
220,54.84,54.58
221,54.81,54.52
222,52.9,55.65
223,54.89,53.43
224,55.6,52.44
225,54.6,54.06
226,55.49,52.64
227,53.55,54.8
228,54.48,52.03
229,54.06,53.3
230,53.93,52.12
231,55.8,53.56
232,54.67,53.07
233,54.55,54.04
234,57.33,53.47
235,54.04,55.18
236,54.87,54.24
237,53.58,54.23
238,54.1,53.8
239,54.93,53.86
240,55.35,53.54
241,55.07,53.47
242,54.56,54.42
243,53.83,54.15
244,53.88,54.07
245,54.84,52.33
246,55.29,56.11
247,54.4,53.42
248,53,56.62
249,55.43,52.82
250,53.8,53.42
251,54.38,55.09
252,53.51,56.48
253,56.27,52.74
254,55.23,53.63
255,53.99,53.76
256,55.62,53.64
257,54.13,53.62
258,54.99,53.72
259,54.59,52.48
260,56.65,52.69
261,52.79,55.25
262,54.27,53.99
263,54.66,52.73
264,55.48,55.37
265,54.47,53.86
266,53.76,53
267,53.61,53.15
268,54.92,53.75
269,53.79,54.88
270,54.08,53.8
271,53.35,52.88
272,55.67,54.18
273,54.09,53.57
274,56.83,52.33
275,52.48,55.34
276,55.2,53.18
277,54.56,53.23
278,54.28,53.93
279,54.82,53.75
280,53.76,54.07
281,54.97,53.08
282,52.98,55.14
283,52.67,54.51
284,55.29,53.56
285,54.39,54.82
286,55.26,52.52
287,52.97,54.51
288,55.1,53.28
289,53.84,55.57
290,54,53.81
291,54.85,54.74
292,53.14,54.11
293,55.76,54.62
294,53.9,55.21
295,55.41,53.99
296,53.47,55.12
297,52.03,56.07
298,54.96,53.21
299,55.23,53.72
300,55.19,53.83
301,55.28,52.48
302,55.94,53.56
303,54.85,55.24
304,54.1,52.78
305,52.65,54.96
306,53.41,53.34
307,54.35,54.84
308,53.55,54.82
309,53.66,54.91
310,54.4,54.46
311,53.7,54.49
312,56.1,54.65
313,53.8,54.28
314,54.65,54.8
315,54.93,51.87
316,54.85,53.1
317,53.58,55.48
318,54.71,53.72
319,53.67,53.03
320,52.82,55
321,53.24,53.58
322,54.01,54.99
323,54.02,55.86
324,54.49,53.44
325,53.05,54.27
326,52.56,54.6
327,54.79,53.52
328,53.06,54.02
329,54.66,54.78
330,55.07,53.52
331,53.96,54.18
332,55.25,53.13
333,51.94,54.76
334,54.97,53.93
335,52.59,53.64
336,54.38,53.07
337,54.55,53.79
338,54.21,55.43
339,55.25,53.36
340,54.23,54.31
341,54.21,54.09
342,53.08,55.07
343,55.19,54.63
344,52.51,55.3
345,54.06,55.11
346,52.68,55.54
347,54.46,53.38
348,54.48,53.34
349,55.05,54.27
350,54.72,52.8
351,53.85,53.78
352,53.7,53.98
353,55.69,53.78
354,56.19,52.89
355,55.57,51.94
356,55.73,54.13
357,54.08,55.5
358,53.04,55.96
359,53.6,52.83
360,54.44,55.01
361,53.23,54.71
362,53.08,54.01
363,55.45,55.4
364,53.53,55.13
365,55.92,54.07
366,53.3,54.99
367,54.22,53.98
368,55.26,53.08
369,55.87,53.65
370,54.56,52.75
371,55.78,53.04
372,54.81,53.32
373,52.95,55.53
374,53.24,55.22
375,53.47,53.86
376,53.5,54.04
377,55.12,53.57
378,54.1,52.92
379,53.92,55.21
380,54.5,53.25
381,52.51,54.56
382,54.73,52.97
383,54.97,52.41
384,53.81,53.67
385,55.31,53.73
386,53.5,53.99
387,56.15,53.18
388,56.69,51.8
389,52.89,53.41
390,54.43,53.49
391,55.59,53.03
392,52.48,55.32
393,54.05,54.26
394,53.89,53.78
395,52.17,53.87
396,53.94,54.52
397,52.48,55.1
398,53.72,53.52
399,53.65,53.79
400,54.47,53.53
401,54.62,52.99
402,54.51,53.33
403,55.04,54.48
404,53.05,55.55
405,54.02,55.24
406,53.76,53.2
407,53.8,55.3
408,53.04,54.61
409,54.53,54.01
410,54.07,53.34
411,54.2,53.71
412,53.47,53.84
413,54.67,55.4
414,53.1,54.91
415,54.59,52.21
416,54.69,53.73
417,55.5,54.84
418,52.88,52.61
419,55.12,53.36
420,54.08,54.18
421,53.78,54.44
422,54.18,56.11
423,53.49,54.23
424,54.87,53.43
425,53.73,54.03
426,53.07,56.33
427,54.52,54.51
428,54.95,53.15
429,54.04,53.88
430,53.67,56.25
431,53.34,53.6
432,55.06,53.28
433,55.32,53.17
434,52.55,55.24
435,54.53,52.84
436,55.24,53.06
437,54.52,55.55
438,53.3,54.8
439,53.07,54.6
440,54.05,54.39
441,54.63,53.4
442,53.2,54.53
443,54.62,54.82
444,54.36,53.51
445,54.89,55.27
446,53.28,54.02
447,53.15,57
448,54.19,54.23
449,53.95,53.13
450,53.72,53.63
451,54.75,54.07
452,55.34,55.26
453,55.78,53.01
454,52.22,55.36
455,53.41,54.63
456,53.28,55.86
457,53.86,53.29
458,55.13,53.05
459,54.53,54.02
460,54.72,53.38
461,54.4,53.53
462,56.71,52.18
463,55.83,52.65
464,51.8,56.77
465,54.45,53.06
466,54.08,52.94
467,53.52,56.12
468,52.32,56.95
469,54.44,54.45
470,53.86,53.61
471,54.23,52.7
472,55.83,53.87
473,53.59,54.13
474,53.74,54.27
475,56.18,52.77
476,52.68,54.69
477,57.67,52.9
478,56.32,52.03
479,54.29,53.59
480,52.79,54.33
481,55.41,54.07
482,53.78,54.27
483,55.58,52.68
484,54.6,55.17
485,51.98,54.37
486,54.14,53.79
487,54.84,54.79
488,53,54.69
489,54.36,54.65
490,53.22,54.28
491,52.61,54.93
