Subject,A,B
1,87.01,87.4
2,88.08,88.78
3,89.12,87.99
4,87.84,89.72
5,88.81,88.06
6,88.45,88.52
7,88.08,88.36
8,88.5,88.23
9,86.15,87.41
10,88.76,88.99
11,87.42,90
12,87.41,89.91
13,88.4,88.17
14,89.47,88.47
15,88.54,88.85
16,88.81,89.17
17,86.68,88.69
18,87.34,88.39
19,89.42,88.01
20,89.77,88
21,88.42,86.95
22,88,88.55
23,87.54,87.31
24,89.28,87.97
25,88.75,87.13
26,87.16,87.88
27,88.45,89.5
28,90.3,89.33
29,86.92,87.79
30,89.09,89.69
31,89.56,87.9
32,88.49,89.79
33,88.89,89.71
34,88.74,86.95
35,89.5,87.58
36,87.87,88
37,88.79,87.82
38,89.25,89.2
39,87.67,88.29
40,88.5,89.08
41,87.58,87.16
42,88.11,86.85
43,87.7,87.69
44,88.34,88.75
45,88.22,87.92
46,89.19,88.13
47,87.88,88.9
48,87.72,89.18
49,88.53,87.15
50,88.42,87.82
51,89.19,88.22
52,87.61,89.39
53,87.13,87.37
54,87.53,87.78
55,88.55,87.75
56,88.59,88.38
57,88.51,88.13
58,88.87,87.95
59,89.7,88.95
60,90.04,88.47
61,88.29,89.56
62,88.45,87.56
63,88.19,87.66
64,86.34,90.61
65,89.74,89.06
66,87.75,87.69
67,88.27,87.8
68,87.22,89.14
69,87.11,87.36
70,86.42,89.02
71,89.97,89.18
72,88.48,88.9
73,88.69,89.29
74,89.02,86.74
75,87.37,86.84
76,89.96,88.66
77,88.39,89.07
78,88.15,87.4
79,88.52,89
80,88.49,87.68
81,89.53,89.35
82,90.01,88.76
83,87.78,87.17
84,86.36,88.96
85,90.2,87.84
86,87.65,87.69
87,89.75,88.2
88,87.58,87.83
89,89.32,88.89
90,89.45,88.57
91,89.13,88.2
92,88.72,86.66
93,88.34,88.77
94,87.38,86.73
95,87.71,89.93
96,88.58,88.12
97,89.53,88.1
98,88.18,87.85
99,87.3,91.07
100,89.45,89.82
101,87.97,88.66
102,87.32,87.34
103,89.33,88.63
104,87.03,91.9
105,88.85,90.29
106,87.09,88.99
107,89.34,88
108,88.7,87.57
109,88.24,86.88
110,88.63,88.45
111,89.05,88.68
112,88.18,87.69
113,88.58,88.37
114,89.44,89.66
115,87.82,88.53
116,88.27,88.69
117,89.47,88.41
118,87.22,87.86
119,87.68,88.46
120,87.57,87.97
121,89.17,87.86
122,87.88,88.75
123,87.76,88.75
124,87.33,89.89
125,87.9,86.91
126,88.86,87.19
127,89.69,87.9
128,88.47,89.51
129,89.13,89.25
130,87.89,88.05
131,87.39,86.81
132,89.22,87.22
133,88.43,88.83
134,87.66,88.16
135,89.38,88.94
136,87.93,89.44
137,88.83,88.96
138,86.98,88.9
139,87.82,88.39
140,88.47,88.75
141,87.46,89.83
142,89.29,89.78
143,89.64,88.56
144,89.45,89.69
145,87.67,89.48
146,89.23,87.69
147,87.49,89.34
148,89.53,88.43
149,89.84,88
150,89.07,89.03
151,88.25,88.96
152,87.56,89.01
153,88.96,88.94
154,89.28,86.55
155,89.13,88.55
156,87.78,87.82
157,87.72,89.32
158,87.37,86.99
159,90.03,88.46
160,86.36,88.87
161,86.87,88.01
162,87.79,89.7
163,87.76,87.78
164,89.22,89.22
165,90.46,89.25
166,87.13,88.4
167,90.02,88.93
168,90.16,88.15
169,87.4,87.97
170,90.18,88.61
171,87.92,89.45
172,89.43,87.44
173,87.99,88.68
174,88.62,88.63
175,89.08,89.46
176,88.23,87.09
177,88.92,88.19
178,87.17,86.29
179,89.06,87.22
180,88.58,87.7
181,89.78,88.07
182,87.39,88.92
183,87.29,88.64
184,88.35,88.89
185,87.7,87.14
186,89.04,90.18
187,89.78,86.92
188,88.95,88.84
189,87.93,88.59
190,88.41,87.63
191,87.98,88.47
192,88.87,87.73
193,89.65,88.02
194,89.52,86.62
195,88.19,87.5
196,87.72,89.05
197,87.67,89.49
198,87.58,85.68
199,87.18,88.55
200,89.52,87.98
201,89.74,87.38
202,89.33,88.5
203,87.08,88.14
204,88.03,89.14
205,88.56,87.45
206,88.6,88.46
207,87.68,86.1
208,86.77,87.17
209,91.33,89.15
210,89.11,88.31
211,89.36,88.52
212,90.1,89.78
213,87.68,88.87
214,89.02,90.44
215,88.39,88.98
216,88.21,88.21
217,88.18,89.45
218,88.45,88.23
219,89.71,90.17
220,88.46,88.78
221,90.22,89.01
222,87.45,88.53
223,87.67,88.51
224,87.39,87.73
225,88.11,89.63
226,88.94,87.76
227,86.66,87.31
228,90.19,88.32
229,88.78,89.65
230,88.58,88.05
231,87.21,87.53
232,89.5,88.85
233,87.77,86.49
234,90.14,89.01
235,89.44,88.64
236,88.62,90.02
237,88.55,89
238,87.88,88.67
239,88.52,88.15
240,87.4,88.14
241,90.14,88.17
242,87.68,87.65
243,87.47,89.07
244,88.87,90.16
245,88.93,90.47
246,88.75,89.84
247,88.08,86.91
248,88.27,88.26
249,87.63,87.69
250,90.76,89.11
251,86.54,89.09
252,88.81,89.17
253,89.48,89.21
254,89.64,89.37
255,87.69,88.28
256,89.75,87.68
257,88.64,88.14
258,89.32,89.1
259,88.06,87.52
260,87.9,89.02
261,88.19,88.45
262,88.09,87.49
263,85.78,86.81
264,87.86,87.68
265,88.09,88.26
266,89.64,87.67
267,88.73,87.38
268,87.64,88.72
269,88.13,88.26
270,89.39,88.4
271,87.74,88.39
272,89.36,87.36
273,86.82,85.75
274,90.46,89.91
275,89.74,87.59
276,86.62,88.1
277,88.07,88.78
278,86.61,87.95
279,87.55,88.58
280,88.76,87.38
281,87.08,87.37
282,88.82,87.41
283,88.94,88.77
284,87.59,88.17
285,89.49,88.28
286,89.51,89.13
287,88.15,87.84
288,89.03,88.63
289,88.36,88.43
290,87.63,87.64
291,87.98,88.17
292,87.5,87.98
293,87.7,88.83
294,88.41,87.36
295,87.59,86.9
296,87.95,87.88
297,90.26,88.53
298,90.19,88.03
299,87.32,88.07
300,88,87.01
301,89.66,90.22
302,88.44,88.55
303,89.03,87.25
304,87.73,87.84
305,88.15,88.54
306,87.62,86.45
307,87.92,87.2
308,86.89,89.22
309,88.6,87.8
310,90.06,88.27
311,88.22,87.25
312,88.7,85.91
313,88.89,88.8
314,87.33,88.53
315,87.36,87.65
316,87.13,88.13
317,87.72,89.75
318,89.44,87.68
319,88.89,89.1
320,89.45,85.74
321,89.07,90.04
322,87.09,90.21
323,87.8,88.71
324,88.98,89.42
325,88.52,90.17
326,88.09,89.53
327,88.65,88.02
328,89.34,88.41
329,87.43,88.22
330,89.87,88.33
331,88.6,87.87
332,88.77,87.54
333,88.56,88.24
334,88.8,89.21
335,87.19,89.02
336,89.52,89.07
337,88.72,87.56
338,89.2,90.48
339,86.16,86.78
340,87.74,87.51
341,89.75,87.9
342,87.37,90.23
343,87.46,89.22
344,89.71,89.31
345,86.89,89.38
346,88.02,88.65
347,86.32,88.1
348,89.23,88.59
349,87.44,87.8
350,86.93,86.34
351,88.54,88.68
352,87.66,89.85
353,89.62,89.29
354,88.63,88.81
355,89.44,90.09
356,88.44,89.31
357,88.68,88.61
358,88.54,89.32
359,88.08,88.33
360,88.84,88.65
361,90.08,89.33
362,88.7,87.43
363,88.82,87.95
364,88.76,87.95
365,88.21,90.1
366,89.02,88.51
367,87.24,87.43
368,90.46,89.38
369,89.42,88.74
370,88.49,89.37
371,86.36,87.38
372,87.57,86.9
373,86.51,87.56
374,87.77,87.65
375,87.71,86.96
376,89.34,88.62
377,88.89,87.78
378,87.64,89
379,88.67,88.95
380,87.28,86.29
381,87.99,89.1
382,87.16,85.25
383,88.04,87.27
384,88.51,87.83
385,86.97,86.72
386,87.57,88.18
387,88.61,89.01
388,89.48,88.18
389,88.12,88.05
390,87.49,87.27
391,86.73,87.38
392,87.76,86.59
393,89.43,88.8
394,89.02,88.05
395,86.93,90.31
396,88.6,88.71
397,89.21,88.32
398,87.97,87.67
399,90.28,89.04
400,87.28,89.98
401,89.12,90.44
402,87.03,87.04
403,89.88,89.27
404,90.39,88.76
405,86.94,86.84
406,90.52,88.77
407,89.11,88.98
408,87.59,87.44
409,87.43,88.65
410,88.93,88.03
411,88.92,90.22
412,88.47,88.54
413,90.02,87.76
414,88.67,87.06
415,87.4,89.11
416,87.19,89.6
417,87.12,88.94
418,86.81,87.97
419,86.46,86.61
420,87.97,88.52
421,87.72,88.54
422,89.3,88.83
423,88.14,88.19
424,89.25,88.73
425,86.71,86.44
426,88.7,88.7
427,87.16,86.67
428,87.13,87.5
429,88.62,88.1
430,89.96,88.01
431,87.74,89.54
432,87.73,89.77
433,89.03,88.09
434,87.63,88.71
435,88.33,87.33
436,86.94,86.93
437,88.03,87.78
438,87.78,88.81
439,88.65,87.01
440,89.66,88.22
441,87.39,87.31
442,88.11,86.89
443,87.77,90.86
444,86.25,88.4
445,89.32,87.66
446,89.98,88.81
447,88.34,88.1
448,90.5,88.8
449,88.82,88.87
450,87.39,88.45
451,87.45,89.68
452,87.16,88.49
453,87.42,88.94
454,89.45,89.57
455,87.82,89.09
456,89.8,89.38
457,88.29,88.62
458,88.42,89.08
459,89.65,87.61
460,88.6,88.19
461,88.18,89.72
462,88.19,89.89
463,88.55,89.96
464,89.5,89.81
465,87.94,86.4
466,87.08,88.36
467,88.13,87.66
468,90.2,87.85
469,88.47,87.91
470,86.85,88.17
471,87.26,88.56
472,88.18,86.97
473,89.32,89.35
474,86.42,84.88
475,90.55,89.18
476,88.44,89.65
477,88.59,88.91
478,87.54,89
479,88.57,89.45
480,87.14,89.42
481,87.61,89.58
482,89.66,87.76
483,88.75,89.2
484,87.8,88.01
485,87.54,88.2
486,88.54,89.6
487,90.26,87.22
488,88.8,87.05
489,89.16,87.91
490,87.91,89.85
491,87.73,89.92
492,88.62,89.17
493,88.78,89.13
494,88.7,89.87
495,87.19,88.61
496,88.76,87.95
497,89.5,87.93
498,90.22,89.92
499,89.14,89.47
500,89.19,88.81
501,87.71,88.83
502,87.18,90.3
503,89.27,89.73
504,88.52,87.72
505,88,88.34
506,89.51,88.86
507,87.09,87.6
508,89.11,88.87
509,88.14,88.45
510,89.38,90
511,88.35,88.76
512,88.66,87.83
513,88.7,87.64
514,89.14,87.15
515,88.76,89.34
516,89.37,87.22
517,88.21,87.89
518,88.51,87.74
519,88,88.91
520,88.69,87.67
521,88.19,90.8
522,87.55,86.45
523,89.4,88.12
524,87.43,88.17
525,87.71,88.54
526,88.08,91.34
527,88,88.82
528,87.76,87.73
529,88.19,88.39
530,88.3,88.67
531,87.47,88.67
532,87.8,89.23
533,89.45,88.7
534,88.96,88.95
535,88.01,89.74
536,88.83,87.95
537,88.36,88.6
538,88.56,88.03
539,88.91,88.12
540,88.87,88.77
