Subject,A,B
1,45.63,44.23
2,45.8,46
3,43.76,44.24
4,45.09,45.44
5,45.53,44.69
6,45.37,45.91
7,43.58,44.52
8,44.57,44.85
9,44.9,45.32
10,45.01,45.19
11,42.35,43.08
12,45.92,45.79
13,45.59,45.85
14,46.77,45.46
15,44.98,45.68
16,44.38,44.44
17,44.84,45.95
18,45.63,45.62
19,46.02,46.04
20,44.65,45.59
21,45.74,45.53
22,45.95,45.59
23,47.19,45.73
24,44.49,44.47
25,47.18,47.06
26,45.25,45.66
27,43.61,44.41
28,44.89,44.5
29,44.46,44.4
30,45.98,46.19
31,42.6,42.83
32,46.86,45.92
33,45.28,46.61
34,44.91,44.74
35,45.39,45.58
36,45.79,44.02
37,44.93,45.03
38,44.62,44.55
39,44.2,45.33
40,45.18,44.91
41,45.72,45.73
42,45.55,45.37
43,46.28,46.65
44,46.25,46.16
45,44.76,45.8
46,44.56,42.71
47,43.5,43.88
48,44.47,44.85
49,44.65,44.69
50,45.2,45.28
51,43.46,43.81
52,46.48,45.64
53,44.05,45.31
54,44.6,44.92
55,45.2,45.89
56,46.04,46.4
57,45.9,46.67
58,45.36,45.95
59,45.4,46.25
60,45.86,46.51
61,46.56,46.6
62,45.76,45.4
63,45.4,45.38
64,45.87,45.98
65,44.04,44.03
66,48.08,47.7
67,46.13,45.99
68,44.56,43.99
69,46.13,45.39
70,46.46,46.36
71,45.09,44.86
72,45.31,45.04
73,45.83,44.84
74,47.67,46.67
75,45.12,44.27
76,45.63,45.67
77,46.24,44.81
78,45.56,45.62
79,44.4,44.94
80,45.5,45.44
81,44.6,45.84
82,46.03,45.1
83,44.37,43.51
84,44.55,43.79
85,45.02,44.21
86,45.51,44.98
87,46.73,45.38
88,45.3,44.33
89,46.22,45.51
90,46.95,46.52
91,46.39,46.71
92,45.11,44.3
93,45.78,46.36
94,45.41,43.86
95,44.77,45.84
96,45.12,46.05
97,44.67,45.11
98,46.9,46.29
99,45.65,45.09
100,45.81,45.06
101,45.73,46.71
102,42.7,44.58
103,44.53,43.86
104,45.41,45.34
105,46.79,45.07
106,44.15,45.01
107,44.78,44.37
108,45.27,46.26
109,44.32,43.76
110,45.61,46.56
111,45.07,44.49
112,45.8,45.6
113,44.26,43.74
114,46.38,47.22
115,44.13,43.9
116,47.27,46.22
117,44.77,45.21
118,44.93,45.41
119,45.79,43.84
120,46.64,46.02
121,44.47,45.12
122,45.9,47.23
123,45.65,45.93
124,44.34,44.03
125,43.97,44.16
126,45.07,45.68
127,45.77,45.47
128,45.76,44.79
129,46.22,45.7
130,44.12,43.75
131,44.55,44.2
132,44.81,44.91
133,47.13,46.16
134,45.93,45.76
135,46.11,45.09
136,45.02,44.97
137,46.05,46.13
138,44.32,45.42
139,46.35,46.08
140,44.46,44
141,45.88,45.95
142,46.25,45.98
143,45.71,44.28
144,45.14,45.7
145,46.74,46.22
146,46.71,45.35
147,45.78,45.8
148,44.97,45.6
149,46.24,45.92
150,43.66,44.81
151,43.93,43.73
152,46.83,46.77
153,46.12,45.45
154,44.83,45.46
155,44.34,43.9
156,47.28,46.37
157,45.7,44.36
158,45.72,45.94
159,44.8,44.16
160,46,46.48
161,46.15,46.93
162,44.65,44.4
163,46.14,45.61
164,44.47,43.76
165,45.35,45.35
166,43.96,43.65
167,44.19,44.73
168,45.15,43.66
169,45.37,45.99
170,46.16,46.99
171,47.37,46.82
172,47.12,46.26
173,48.92,48.58
174,45.35,45.98
175,44.54,44.39
176,43.89,43.19
177,45.7,46.18
178,45.57,44.92
179,44.51,44.92
180,46.16,46.48
181,44.67,44.84
182,45.97,45.59
183,47.52,47.03
184,44.55,44.33
185,44.29,44.96
186,46.06,45.85
187,45.74,46.67
188,46.1,45.33
189,43.52,42.91
190,44.92,45.5
191,45.47,44.72
192,44.77,43.79
193,47.49,46.55
194,46.04,46.61
195,44.93,43.92
196,46.26,46.35
197,45.64,45.15
198,44.89,44.28
199,45.03,45.51
200,44.61,45.66
201,45.18,44.97
202,44.76,44.99
203,45.84,46.16
204,44.27,44.34
205,45.83,44.97
206,44.91,45.04
207,45.97,45.96
208,44.42,44.5
209,45.68,46.12
210,42.9,43.95
211,44.69,44.44
212,46.28,45.72
213,46.1,46.5
214,44.97,45.04
215,44.73,46.34
216,44.11,45.17
217,43.23,43.74
218,46.58,46.5
219,45.14,45.27
220,47.61,48.67
221,46.29,45.34
222,46.36,45.96
223,44.82,45.47
224,45.82,45.14
225,43.85,45.46
226,44.87,46.03
227,44.26,44.09
228,44.79,44.48
229,45.66,44.45
230,44.65,45.26
231,45.64,46.51
232,45.32,44.79
233,47.03,46.69
234,45.66,45.12
235,44.31,44.89
236,45.28,45.99
237,45.72,45.27
238,42.91,44.18
239,45.29,45.28
240,44.35,43.96
241,44.4,44.42
242,45.26,46.35
243,44.9,45.3
244,46.28,46.12
245,45.17,44.43
246,44.28,44.52
247,46.38,46.94
248,46.56,45.82
249,43.65,44.6
250,44.78,45.41
251,46.79,45.77
252,45.95,46.08
253,44.98,44.68
254,45.54,46.09
255,46.24,47.37
256,47.97,44.94
257,43.25,43.82
258,45.86,46.64
259,44.78,44.13
260,44.89,45.51
261,44.27,44.73
262,46.36,45.94
263,45.17,45.46
264,44.7,45.21
265,45.37,44.74
266,45.61,44.34
267,45.45,45.99
268,45.94,45.11
269,44.78,45.62
270,46.35,47.8
271,45.11,45
272,46.72,47.57
273,44.94,46.13
274,44.54,44.49
275,45.62,43.6
276,46.8,47.33
277,47.16,46.34
278,45.4,45.45
279,43.69,43.37
280,46.02,46.28
281,46,45.82
282,43.84,43.33
283,44.81,45.69
284,45.14,44.53
285,43.53,43.28
286,45.43,45.85
287,45.4,44.97
288,43.73,44.59
289,45.48,44.78
290,44.67,45.14
291,46.13,47.43
292,45.49,44.05
293,43.31,43.6
294,46.63,45.14
295,46.14,45.17
296,45.49,45.61
297,44.98,44.82
298,44.72,43.21
299,44.53,44.67
300,45.47,44.24
301,45,44.84
302,45.57,45.64
303,46.46,46.05
304,44.53,44.21
305,45.82,46.64
306,46.55,45.94
307,46.41,46.04
308,46.13,46.36
309,43.28,44.16
310,45.61,45.79
311,46.45,45.59
312,46.15,47.02
313,43.99,45.13
314,44.81,45.74
315,44.47,44.67
316,45.06,45.3
317,45.31,44.07
318,45.38,45.99
319,44.88,45.58
320,45.1,44.68
321,46.17,44.94
322,45.83,45.29
323,45.2,45.28
324,45.03,45.18
325,43.03,44.05
326,45.01,45.21
327,46.42,46.5
328,44.89,46.19
329,43.99,45.46
330,45.93,46.87
331,45.09,44.14
332,46.06,45.65
333,44.18,44.27
334,45.17,45.04
335,45.36,45.27
336,45.37,45.28
337,45.45,45.03
338,45.98,44.68
339,45.45,45.04
340,44.02,44.36
341,44.16,44.41
342,46.67,45.96
343,43.5,43.6
344,45.69,46.11
345,44.05,44.93
346,45.94,45.7
347,43.79,43.7
348,46.18,46.91
349,45.23,45.81
350,44.79,44.99
351,44.41,45.02
352,46.22,45.95
353,44.09,44.14
354,45.21,44.59
355,48.28,46.49
356,45.35,44.42
357,45.05,45.7
358,46.29,46.43
359,46.99,46.73
360,47.06,47.12
361,45.05,45.5
362,44.91,45.02
363,44.79,46.05
364,45.59,46.18
365,44.01,46.26
366,45.85,46.55
367,46,45.69
368,45.3,44.95
369,44.63,44.19
370,44.84,45.77
371,43.99,44.87
372,43.91,44.37
373,45.34,46.7
374,44.97,45.05
375,45.86,46.3
376,44.15,43.49
377,44.35,44.48
378,46.35,46.99
379,46.11,45.66
380,45.2,45.28
381,43.45,43.74
382,44.1,44.64
383,45.53,45.47
384,43.1,43.74
385,45.02,46.35
386,45.29,45.45
387,45.3,45.44
388,44.42,44.26
389,44.38,44.29
390,45.76,45.2
391,45.18,44.87
392,45.57,45.26
393,46.18,45.33
394,47.35,46.95
395,46.22,45.36
396,45.43,45.79
397,45.79,45.56
398,43.71,43.44
399,45.59,45.75
400,45.81,44.96
401,44.88,43.32
402,47.32,46.35
403,45.58,46.36
404,45.43,45.84
405,44.99,44.63
406,44.99,44.75
407,41.56,41.98
408,43.99,45.03
409,45.84,45.29
410,47.55,47.28
411,43.72,44.48
412,46,45.57
413,46.49,46.51
414,45.83,46.02
415,46.19,45.66
416,46.54,46.54
417,45.46,45.67
418,46.07,46.16
419,44.17,43.52
420,45.93,46.82
421,42.68,43.01
422,45.28,45.69
