Subject,A,B
1,56.7,58.62
2,55.26,59.27
3,57.25,56.03
4,58.05,57.62
5,57.84,55.11
6,56.82,56.39
7,56,57.1
8,55.91,57.4
9,57.79,57.1
10,57.12,57.59
11,56.32,58.15
12,57.65,57.26
13,58.16,56.68
14,56.71,59.08
15,57.3,57.85
16,55.38,57.67
17,57.67,57.36
18,57.33,56.76
19,58.2,58.8
20,59.67,54.43
21,56.39,58.86
22,57.69,57.76
23,56.62,57.99
24,58.78,56.67
25,55.97,58.38
26,58.49,55.39
27,55.81,59.3
28,56.34,58.54
29,57.63,56.42
30,56.5,56.62
31,55.09,58.18
32,56.93,57.25
33,57.75,56.54
34,57.35,56.99
35,55.88,57.7
36,57.11,57.23
37,55.73,57.39
38,57,58.56
39,57.16,56.33
40,56.45,57.9
41,58.68,56.61
42,56.87,57.19
43,55.95,56.26
44,57.95,57.26
45,55.4,57.98
46,57.29,58.05
47,57.01,59.08
48,57.26,56.28
49,58.18,57.74
50,58.11,58.27
51,58.13,58.44
52,57.35,58.08
53,58.21,57.02
54,56.2,58.06
55,58.93,56.67
56,58.41,55.6
57,58.26,55.54
58,58.45,55.67
59,59.73,55.43
60,56.2,56.59
61,57.37,57.36
62,56.14,58.21
63,58.29,56.13
64,58.43,56.22
65,57.96,56.32
66,56.82,57.06
67,58.54,56.47
68,55.62,57.93
69,56.78,57.4
70,56.62,56.47
71,56.84,58.08
72,57.11,59.04
73,56.41,58.47
74,55.3,57.93
75,57.13,57.45
76,58.83,56.67
77,56.9,58.89
78,57.36,57
79,57.93,56.3
80,57.44,57.81
81,56.59,58.29
82,58.1,57.29
83,61.04,53.73
84,57.51,57.16
85,57.27,57.06
86,55.44,60.17
87,57.96,57.4
88,56.83,56.68
89,58.27,57.51
90,56.81,58.03
91,57.72,58.3
92,58.24,55.58
93,59.1,57.3
94,55.64,56.68
95,58.14,55.34
96,56.49,57.23
97,57.4,57.46
98,55.03,59.52
99,58.1,56.85
100,56.65,58.11
101,56.76,56.6
102,56.91,57.01
103,56.98,57.98
104,56.94,58.42
105,57.29,56.11
106,58.18,55.84
107,55.7,57.61
108,57.7,56.39
109,58.51,57.37
110,57.23,57.45
111,56.41,57.07
112,57.24,56.42
113,57.99,56.34
114,58.62,55.38
115,57.59,57.71
116,56.11,58.53
117,56.08,59.33
118,56.3,58.37
119,56.68,57.94
120,57.85,57.25
121,56.54,58.36
122,57.08,56.62
123,57.19,56.5
124,56.22,57.37
125,58.51,57.59
126,58.6,55.8
127,58.74,56.31
128,56.77,57.43
129,58.53,57.03
130,58.05,58.72
131,58.02,58.06
132,56.83,58.45
133,58.71,57.67
134,58.74,57.06
135,57.66,57.35
136,56.1,58.11
137,58.11,56.37
138,58.42,55.92
139,57.81,56.6
140,56.45,57.51
141,55.31,57.58
142,56.86,56.63
143,55.95,58.07
144,57.57,55.53
145,57.56,57.41
146,58.49,56.69
147,56.33,58
148,55.78,58.16
149,57.76,56.26
150,57.16,56.64
151,57.65,56.41
152,58.75,55.8
153,57.97,58.7
154,56.41,57.99
155,56.9,58.88
156,54.31,59.58
157,58.73,56.69
158,57.84,57.84
159,56.61,59.14
160,57.23,56.36
161,58.29,57.35
162,58.09,57.46
163,56.92,57.98
164,57.84,57.79
165,55.29,57.83
166,58.66,55.59
167,56.58,58.85
168,56.48,56.42
169,56.16,58.01
170,59.03,56.74
171,57.52,56.98
172,58.91,56.73
173,58.34,56.62
174,57.21,57.68
175,57.29,57.58
176,57.61,58.54
177,56.29,57.91
178,56.66,59.11
179,59.14,55.85
180,58.27,57.71
181,57.84,56.85
182,58.87,56.16
183,57.49,57.86
184,58.41,57.25
185,58.84,57.65
186,57.65,57.06
187,57.03,57.73
188,58.04,55.2
189,56.34,56.6
190,57.78,56.09
191,60.42,56.43
192,57.38,57.42
193,57.78,56.54
194,56.86,55.86
195,57.79,57.05
196,56.9,57.22
197,56.58,56.73
198,56.84,57.58
199,58.02,55.79
200,57.73,56.87
201,57.32,56.99
202,57.3,55.92
203,56.81,56.38
204,56.28,57.07
205,56.27,58.91
206,57.62,57.85
207,57.55,56.96
208,59.2,56.82
209,56.95,56.96
210,57.57,58.24
211,57.95,56.46
212,57.98,56.73
213,55.92,57.73
214,57.16,58.01
215,58.06,57.94
216,59.05,56.52
217,59.49,55
218,56.8,59.46
219,57.27,58.2
220,57.4,57.62
221,55.43,58.79
222,57.14,58
223,58.55,56.17
224,56.8,57.51
225,57.52,56.86
226,56.71,57.61
