Subject,A,B
1,94.81,96.71
2,96.64,94.72
3,93.35,94.83
4,94.98,95.04
5,95.84,95.77
6,93.92,95.62
7,95.58,94.15
8,93.46,93.36
9,95.5,95.09
10,94.39,96.4
11,95.85,96.48
12,95.91,95.31
13,95.6,96.12
14,95.25,98.02
15,96.67,95.02
16,95.53,97.09
17,95.04,97.36
18,94.59,97.45
19,96.6,96.27
20,94.71,95.92
21,95.71,94.81
22,94.04,94.43
23,94.72,97.3
24,96.55,95.58
25,95.7,97.01
26,94.98,96.31
27,95.52,95.72
28,94.94,93.53
29,94.87,94.73
30,94.94,95.54
31,93.96,96.33
32,94.86,94.49
33,96.06,95.76
34,93.2,94.52
35,94.3,96.24
36,95.85,95.8
37,94.68,93.91
38,96.59,94.57
39,95.24,94.94
40,97.04,94.27
41,94.09,95.81
42,95.54,94.46
43,96.05,96.37
44,95.94,94.45
45,94.41,98.23
46,94.92,95.47
47,96.24,94.37
48,97.35,95.61
49,95.06,95.59
50,96.95,94.33
51,96.38,93.73
52,94.39,95.06
53,95.34,96.09
54,94.77,95.07
55,95.08,94.53
56,95.79,93.73
57,97.14,95.62
58,94.29,94.83
59,94.84,96.28
60,94.42,95.39
61,94.26,95.91
62,95.68,94.85
63,94.55,94.63
64,96.7,94.96
65,95.18,94.61
66,94.07,93.84
67,95.41,95.21
68,95.96,94.85
69,94.93,96.29
70,95.26,95.33
71,94.2,95.65
72,95.47,96.1
73,94.52,93.79
74,95.6,95.64
75,95.59,95.96
76,93.11,97.22
77,93.63,94.46
78,95.43,95.9
79,95.54,95.27
80,95.08,94.92
81,93.57,95.43
82,94.58,95.23
83,95.39,96.22
84,95.29,95.3
85,96.59,95.49
86,95.68,95.63
87,93.57,96.4
88,94.9,94.66
89,97.88,94.52
90,93.78,94.12
91,94.88,95.96
92,96.92,95.12
93,96.07,94.49
94,93.79,95.41
95,94.31,95.75
96,96.7,97.48
97,96.19,94.53
98,95.8,96.54
99,94.81,95.07
100,96.55,95.41
101,95.01,95.7
102,95.42,96.18
103,96.32,94.28
104,95.78,95.59
105,96.2,95.85
106,93.66,94.6
107,95.62,95.33
108,95.6,95.52
109,95.23,96.87
110,95.8,95.42
111,95.76,95.33
112,96.41,95.36
113,95.55,96.17
114,94.5,95.43
115,97.25,96.08
116,95.23,95.39
117,93.87,95.83
118,94.54,94.83
119,93.84,95.34
120,95.06,94.87
121,94.53,93.92
122,95.88,96.03
123,97.03,94.27
124,93.84,96.37
125,96.47,93.65
126,95.4,93.98
127,96.02,95.82
128,96.09,95.97
129,95.36,95.83
130,95.45,95.4
131,95.32,95.17
132,95.46,96.03
133,94.88,95.25
134,95.77,94.83
135,95.57,95.86
136,95.22,94.25
137,94.44,95.06
138,94.26,95.62
139,94.45,95.42
140,96.63,96.02
141,97,97.57
142,96.51,95.82
143,95.37,96.35
144,95.35,96.16
145,95.17,96.03
146,96.71,95.85
147,94.39,96.17
148,95.76,94.39
149,95.8,96.7
150,94.7,95.61
151,96.41,95.01
152,93.74,93.79
153,96.24,94.61
154,95.47,96.8
155,95.61,97
156,93.19,95.04
157,97.24,95.47
158,93.8,96.54
159,94.96,95.08
160,95.37,97.6
161,95.29,94.54
162,94.65,96.65
163,96.79,93.76
164,97,96.87
165,93.95,94.14
166,95.2,94.94
167,96.44,95.31
168,93.58,95.65
169,95.29,95.12
170,94.43,95.22
171,94.2,95.74
172,94.59,94.23
173,96.54,95.05
174,95.91,93.59
175,94.79,93.66
176,96.84,95.59
177,95.62,93.79
178,94.74,92.93
179,95.22,96.07
180,96.35,93.34
181,94.82,93.68
182,95.81,93.3
183,94.89,94.58
184,96.55,94.96
185,95.88,95.23
186,95.17,96.74
187,93.98,96.38
188,95.89,94.43
189,94.87,94.74
190,94.12,95.51
191,96.61,95.83
192,92.46,95.91
193,95.65,95.81
194,97.16,96.14
195,96.69,95.11
196,95.2,95.01
197,94.28,95.51
198,97.87,95.12
199,95.42,94.52
200,95.82,94.89
201,94.47,94.5
202,95.16,95.06
203,94.64,95.28
204,94.04,96.34
205,94.73,95.34
206,95.42,96.84
207,93.11,95.6
208,95.75,95.99
209,95.12,94.68
210,95.41,95.34
211,96.54,95.75
212,95.32,93.32
213,94.13,95.22
214,96.24,96.22
215,96.86,95.21
216,96.48,95.48
217,93.71,95.98
218,95.49,94.65
219,95.44,95.69
220,95.39,96.44
221,94.71,94.5
222,94.54,96.53
223,95.7,94.83
224,94.14,95.55
225,94.13,96.42
226,96.28,96.36
227,93.21,95.74
228,94.86,96.73
229,95.91,93.68
230,95,94.49
231,95.73,94
232,96.76,95.15
233,94.87,94.5
234,94.2,95.18
235,94.3,96.03
236,95.63,94.18
237,96,94.28
238,94.07,95.15
239,94.83,94.71
240,93.89,95.74
241,95.87,95.62
242,94.63,96.43
243,95.28,95.96
244,94.56,96.59
245,94.09,95.53
246,96.4,94.23
247,94.77,94.37
248,97.34,94.02
249,95.06,95.36
250,95.56,94.56
251,95.71,95.07
252,95.54,95.04
253,95.6,95.43
254,95.86,96.8
255,94.06,96.03
256,94.74,95.1
257,96.49,92.34
258,95.51,94.11
259,96.35,95.44
260,95.4,93.6
261,95.31,95.9
262,96.07,95.46
263,95.15,96.84
