Subject,A,B
1,68.65,70.56
2,69.41,69
3,68.47,70.76
4,70.77,67.38
5,69.47,68.65
6,70.85,68.94
7,68.42,69.94
8,70.05,67
9,69.5,69.31
10,69.49,69.26
11,69.57,69.1
12,70.96,67.69
13,70.27,68.03
14,68.15,70.45
15,67.79,70
16,68.08,70.52
17,68.86,71.06
18,70.03,68.64
19,71.44,67.19
20,69.53,69.47
21,70.22,69.28
22,70.4,67.22
23,68.17,69.72
24,69.18,68.8
25,69.96,69.06
26,67.22,70.3
27,70.08,68.74
28,67.61,69.92
29,68.84,69.72
30,69.97,67.89
31,67.68,69.23
32,68.93,69.88
33,72.38,67.85
34,68.24,69.45
35,68.35,70.25
36,69.22,69.49
37,69.42,70.25
38,67.8,70.4
39,69.62,67.92
40,67.57,69.73
41,69.99,67.83
42,68.48,70.24
43,69.81,68.82
44,70.41,69.79
45,69.45,68.94
46,67.99,69.84
47,68.78,68.14
48,68.37,69.69
49,68.66,69.36
50,70.44,68.27
51,68.4,71.62
52,66.64,70.68
53,68.83,70.12
54,68.36,69.7
55,69.5,68.13
56,69.63,67.07
57,71.12,68.53
58,69.07,69.29
59,68.73,69.89
60,69.05,69.13
61,69.8,70.07
62,68.55,69.55
63,68.59,69.72
64,68.14,70.18
65,68.83,69.27
66,69.49,70.18
67,68.6,68.86
68,68.49,69.73
69,68.99,70.07
70,72.2,68.79
71,68.17,68.8
72,68.92,68.62
73,69.32,69.54
74,67.67,71.07
75,70.44,68.74
76,69,69.45
77,68.13,70.66
78,70.1,67.47
79,68.18,69.02
80,68.7,71.28
81,69.47,68.03
82,69.34,68.25
83,68.55,70.61
84,68.14,70.12
85,68.6,70.56
86,69.26,70.69
87,69.66,70.21
88,68.95,68.44
89,70.55,68.3
90,69.86,68.13
91,70.83,67.64
92,68.98,70.24
93,70.35,68.66
94,67.89,70.79
95,69.73,68.64
96,70.52,69.42
97,68.99,70.4
98,70.01,68.27
99,69.08,70.37
100,69.23,69.78
101,66.87,70.38
102,70.39,67.87
103,68.51,70.81
104,70.85,67.73
105,68.68,68.82
106,68.68,69.81
