Subject,A,B
1,25.07,48.99
2,26.35,46.66
3,27.01,46.27
4,26.61,47.58
5,28.72,45.1
6,27.38,46.95
7,28.89,45.7
8,25.23,48.6
9,27.55,46.91
10,26.3,47.11
11,27.28,46.49
12,27.6,46.4
13,27.66,46.52
14,26.98,47.5
15,26.03,48.1
16,26.65,47.25
17,26.49,47.4
18,25.75,48.41
19,28.45,45.34
20,26.48,46.91
21,28.68,45.53
22,26.18,47.65
23,24.69,48.75
24,27.62,46.66
25,28.76,45.97
26,27.66,47.01
27,27.1,46.48
28,25.8,47.28
29,27.59,46.04
30,27.34,45.95
31,25.45,48.33
32,26.73,47.41
33,26.93,47.09
34,26.01,48.13
35,28.05,46.01
36,26.36,48.31
37,26.88,47.73
38,27.04,47.03
39,28.65,46.15
40,26.65,47.47
41,25.23,48.14
42,26.46,47.04
43,27.86,45.77
44,27.58,46.34
45,25.66,48.72
46,26.41,46.89
47,28.34,45.59
48,28.47,46.26
49,27.55,46.27
50,26.07,49.2
51,26.28,48.49
52,26.18,47.05
53,27.04,47.68
54,26.73,46.57
55,27.07,47.29
56,26.08,47.23
57,27.93,46.7
58,26.23,47.37
59,27.37,46.44
60,25.6,48.85
61,25.03,47.93
62,28.2,46.06
63,25.78,48.48
64,26.21,48.33
65,26.2,47.45
66,27.68,47.16
67,26.91,48.12
68,25.42,48.35
69,26.38,47.85
70,25.45,48.28
71,26.93,46.88
72,26.37,47.47
73,27.23,46.95
74,26.49,47.08
75,27.59,46.61
76,25.81,47.75
77,27.11,47.06
78,28.07,45.95
79,26.82,46.47
80,27.6,46.57
81,27.69,46.35
82,26.83,46.82
83,26.71,47.23
84,27.35,47.31
85,29.52,45.39
86,26.69,47.47
87,25.74,48.12
88,26.49,47.52
89,26.95,47.92
90,28.53,46.3
91,26.14,47.51
92,25.53,47.77
93,27.07,46.14
94,27.46,46.7
95,26.35,47.39
96,27.48,46.38
97,27.93,46.35
98,27.82,46.17
99,26.41,46.98
100,26.56,48.06
101,25.6,48.85
102,26.22,47.67
103,27.93,46.64
104,27.64,45.89
105,27.09,47.35
106,26.57,47.59
107,28.03,47.15
108,26.97,47.88
109,27.37,46.88
110,26.54,47.13
111,26.11,47.27
112,28.64,46.2
113,28.75,45.72
114,26.02,47.37
115,26.27,47.13
116,27.13,46.4
117,26.39,47.45
118,26.94,46.71
119,25.62,49.29
120,27.04,46.34
121,27.05,47
122,26.11,47.79
123,28.48,45.74
124,26.05,47.37
125,27.34,46.95
126,27.31,46.27
127,27.47,46.38
128,27.01,47.3
129,26.81,46.72
130,25.91,47.79
131,27.17,46.55
132,26.77,47.41
133,24.84,49.74
134,27.89,46.5
135,25.72,48.56
136,27.04,46.35
137,27.76,46.49
138,27.18,46.72
139,25.36,48.65
140,27.24,46.65
141,26.44,46.97
142,26.03,48.09
143,29.25,45.49
144,28.05,46.49
145,26.8,46.86
146,26.16,48.41
147,27.26,47.14
148,27.73,46.03
149,26.34,48.39
150,25.5,48.38
151,26.91,47.12
152,25.47,49.1
153,25.87,48.44
154,25.29,48.32
155,26.56,47.23
156,26.96,46.85
157,26.9,46.97
158,27.56,46.27
159,26.8,47.7
160,26.19,47.55
161,25.2,47.89
162,28.38,45.27
163,27.42,46.18
164,27.01,46.63
165,27.52,46.13
166,25.65,48.14
167,26.25,47.91
168,28.21,45.93
169,28.49,45.94
170,27.43,46.87
171,27.29,46.44
172,28.71,45.56
173,27.13,47.37
174,27.73,46.22
175,25.75,47.1
176,26.54,47.07
177,25.39,48.21
178,25.51,48.74
179,27.25,46.71
180,27.92,46.56
181,26.06,47.88
182,25.42,48.67
183,26.2,47.94
184,27.17,46.81
185,27.1,46.97
186,27.06,47.8
187,25.91,48.46
188,25.46,48.55
189,25.93,47.2
190,27.85,46.13
191,25.72,48.14
192,27.06,47.12
193,27.2,46.91
194,25.06,48.61
195,27.43,45.99
196,27.83,46.75
197,28.64,45.31
198,27.28,46.76
199,26.18,48.11
200,26.87,46.84
201,26.04,48.32
202,25.74,47.56
203,25.47,48.4
204,26.53,47.19
205,26.7,47.55
206,25.62,48.73
207,26.93,46.47
208,26.65,47.37
209,27.67,46.45
210,26.8,47.65
211,27,46.81
212,27.78,46.25
213,27.14,46.79
214,25.59,48.69
215,25.4,48.85
216,26.45,47.51
217,28.18,46.31
218,26.74,47.39
219,26.8,47.4
220,25.96,47.93
221,27.06,46.81
