Subject,A,B
1,93.55,62.55
2,94.58,64.78
3,93.73,63.75
4,92.52,64.56
5,93.66,63.56
6,94.58,64.67
7,93.46,66.1
8,91.88,65.32
9,93.9,64.19
10,91.93,65.53
11,93.36,64.03
12,91.99,65.58
13,93.62,62.9
14,94.89,63.06
15,96.09,62.58
16,93.25,64.32
17,93.43,64.87
18,95.09,62.48
19,94,62.85
20,93.35,62.65
21,93.91,62.11
22,95.14,64.25
23,93.46,62.72
24,93.98,63.58
25,93.64,63.35
26,94.16,65.16
27,93.95,63.92
28,93.65,64.41
29,94.79,63.26
30,93.82,64.79
31,93.96,64.41
32,93.32,64.03
33,93.18,63.34
34,95.5,63.59
35,93.47,65.22
36,92.91,64.41
37,94.16,62.53
38,93.57,66.08
39,95.86,62.42
40,95.21,63.57
41,93.7,64.57
42,94.72,62.27
43,94.72,62.58
44,92.4,65.17
45,94.52,65.34
46,93.32,64.61
47,94.54,64.51
48,95.56,63.5
49,92.91,64.76
50,92.69,65.44
51,93.91,64.25
52,94.65,63.84
53,95.33,63.79
54,92.75,65.03
55,93.7,63.94
56,93.38,64.13
57,93.76,65.45
58,95.36,63.49
59,95.4,63.21
60,94.08,63.15
61,92.86,64.29
62,94.3,64.05
63,93.96,64.29
64,94.58,63.85
65,94.64,62.13
66,94.82,63.02
67,94.99,63.07
68,94.25,63.88
69,93.64,64.86
70,95.28,62.38
71,92.09,64.27
72,95.7,62.35
73,94.54,63.78
74,94.74,66.03
75,93.96,62.92
76,94.28,63.49
77,93.04,65.85
78,94.33,63.45
79,94.32,64.25
80,95.1,62.89
81,96.06,62.7
82,94.73,63.15
83,93.7,64.68
84,93.89,64.69
85,93.24,64.74
86,93.35,62.93
87,93.83,61.19
88,94.52,64.32
89,95.95,62.06
90,93.75,63.84
91,93.21,63.59
92,95.45,61.25
93,92.38,63.24
94,95.43,64.08
95,93.5,63.77
96,92.96,64.82
97,92.37,64.02
98,94.61,63.09
99,93.69,63.14
100,94.96,63.4
101,94.84,64.47
102,94.24,64.22
103,94.67,63.05
104,92.82,63.89
105,93.03,65.07
106,94.97,62.03
107,92.85,65.13
108,94.58,62.72
109,94.28,64.78
110,96.1,62.92
111,94.33,64.37
112,93.56,62.44
113,94.59,63.18
114,93.42,63.86
115,92.54,65.93
116,93.03,65.75
117,93.76,62.33
118,93.48,63.46
119,92.9,64.67
120,94.4,62.42
121,94.57,62.78
122,96.24,63.86
123,93.92,64.52
124,93.63,64.16
125,96.18,61.63
126,94.36,64.37
127,93.51,62.79
128,94.51,61.81
129,94.42,61.6
130,93.43,64.33
131,93.01,62.58
132,95.14,64.53
133,95.47,63.6
134,95.56,62.29
135,96.47,62.22
136,93.44,63.68
137,93.31,66.48
138,94.68,63.09
139,93.26,64.41
140,93.54,63.13
141,93.26,63.96
142,93.32,64.66
143,94.84,63.15
144,93.39,65.08
145,93.68,63.24
146,94.94,64.11
147,94.29,63.02
148,93.81,63.23
149,93.94,64.8
150,94.22,64.5
151,92.45,62.88
152,92.57,64.99
153,94.79,63.43
154,94.67,64.19
155,93.92,62.54
156,93.35,62.82
157,94.95,64.6
158,94.84,64.39
159,94.05,64.7
160,95.02,62.03
161,94.03,64.35
162,92.75,65.63
163,93.83,65.16
164,92.74,65.8
165,92.73,64.52
166,93.52,64.93
167,93.79,62.93
168,93.35,63.99
169,93.58,62.71
170,93.76,63.97
171,93.48,65.25
172,93.16,64.2
173,95.63,63.23
174,94.6,63.25
175,95.37,62.37
176,94.98,62.94
177,95.24,62.45
178,93.32,65.05
179,93.37,64.08
180,93.49,64.69
181,93.67,64.7
182,93.16,64.75
183,93.08,64.74
184,93.91,64.25
185,94.62,63.25
186,93.78,64.72
187,94.01,64.26
188,90.11,66.76
189,94.55,65.44
190,92.9,65.5
191,94.27,64.39
192,93.04,65.51
193,93.47,61.6
194,93.86,64.98
195,93.18,63.91
196,95.93,62.68
197,94,64.44
198,95.39,61.97
199,93.97,63.57
200,95.89,63.18
201,95.24,63.1
202,93.81,65.01
203,93.35,63.27
204,93.87,62.86
205,95.2,62.78
206,93.79,64.51
207,95.14,62.44
208,95.11,63.81
209,93.66,63.17
210,94.2,62.16
211,92.92,64.21
212,95.09,63.38
213,95.85,63.06
214,93.28,63.47
215,93.58,63.93
216,92.59,64.25
217,94.45,62.18
218,95.95,63.02
219,92.82,63.2
220,95.21,63.13
221,93.06,63.5
222,94.94,64.99
223,94.77,62.98
224,95.26,63.05
225,94.78,63.7
226,93.68,64.76
227,93.5,64.37
228,90.88,64.69
229,94.01,63.5
230,92.84,64.97
231,92.84,64.8
232,93.63,64.73
233,94.57,64.49
234,94.16,64.42
235,93.5,62.87
236,93.17,63.08
237,94.86,62.55
238,94.11,64.69
239,94.08,63.16
240,96.16,60.89
241,95.08,63.39
