Subject,A,B
1,59.07,77.92
2,60.55,78.39
3,60.67,76.74
4,59.76,77.2
5,59.84,77.54
6,59.94,78.34
7,60.72,79.63
8,61.7,78.5
9,59.49,77.32
10,61.57,79.96
11,60.91,78.21
12,61.34,78.12
13,59.96,79.68
14,60.63,77.69
15,61.11,78.53
16,59.79,77.89
17,62.14,77.31
18,60.88,77.95
19,61.64,78.57
20,61.45,78.87
21,61.18,79.41
22,61.86,79.33
23,61.9,78.78
24,59.27,76.84
25,60.5,79.13
26,61.72,79.63
27,59.46,78.54
28,61,80.22
29,62.04,79.05
30,61.14,77.13
31,59.42,77.78
32,61.49,78.87
33,61.14,78
34,61.28,78.06
35,60.46,77.95
36,60.12,77.29
37,62.54,80.26
38,60.45,78.16
39,62.79,79.3
40,61.89,78.75
41,59.07,77.87
42,60.6,78.17
43,61.69,78.89
44,59.62,77.56
45,61.55,80.19
46,62.27,79.82
47,60.07,77.94
48,61.86,79.15
49,60.81,78.3
50,60.27,77.6
51,60.39,77.19
52,59.78,79.05
53,60.99,77.67
54,61.57,78.76
55,59.07,76.96
56,58.44,78.32
57,61.16,79.26
58,61.9,78.43
59,61.47,78.26
60,61.2,78.81
61,60.24,77.08
62,60.11,78.59
63,60.73,78.15
64,62.15,80.9
65,60.86,77.97
66,59.52,78.19
67,60.68,78.77
68,62.9,79.97
69,61.24,77.69
70,61.57,79.09
71,61.88,78.95
72,60.68,79.32
73,61,79.51
74,60.22,77.36
75,60.43,78.38
76,59.92,76.29
77,60.87,77.94
78,61.37,77.74
79,61.94,80.37
80,64.61,80.68
81,62.57,79.97
82,59.99,78.38
83,60.43,77.05
84,61.17,77.76
85,62.81,78.3
86,61.1,79.77
87,60.52,78.67
88,60.47,77.87
89,60.97,77.79
90,59.94,76.87
91,61.25,78.96
92,61.15,77.17
93,60.22,77.77
94,60.96,78.17
95,62.05,79.09
96,61.8,78.98
97,62.08,79.78
98,59.83,77.46
99,60.34,78.11
100,59.84,77.01
101,61.88,79.27
102,61.21,78.16
103,60.67,78.26
104,61.53,79.41
105,62.89,79.88
106,59.95,77.56
107,61.57,78.83
108,60.8,79.12
109,58.7,78.15
110,60.36,79.5
111,59,76.08
112,58.67,77.3
113,60.85,79.61
114,60.44,78.01
115,62.01,79.98
116,61.52,78.02
117,59.2,76.63
118,62.39,79.52
119,61.69,79.58
120,60.31,79.35
121,60.74,78.69
122,62.37,79.06
123,60.46,78.65
124,60.37,77.56
125,62.21,79.88
126,61.76,79.45
127,61.04,78.35
128,61.03,78.11
129,59.89,78.11
130,61.46,79.34
131,60.94,77.31
132,60.11,78.47
133,60.82,79.07
134,60.44,76.73
135,61.05,78.47
136,61.36,78.58
137,62.24,79.62
138,62.17,78.21
139,61.03,77.94
140,60.09,77.47
141,59.8,79
142,62.87,80.86
143,61.03,77.91
144,62.68,78.64
145,61.02,78.18
146,60.58,77.82
147,60.56,78.74
148,61.9,78.17
149,60.78,79.91
150,61.69,79.69
151,61.97,78.79
152,60.4,77.82
153,61.66,79.4
154,59.42,78.24
155,62.4,79.21
156,62.46,79.16
157,59.39,79.09
158,60.63,77.95
159,60.21,76.96
160,60.21,79.02
161,61.37,77.9
162,60.27,79.13
163,61.37,78.99
164,61.72,78.99
165,60.1,77.59
166,61.05,78.14
167,59.04,78.3
168,59.79,78.26
169,61.05,78.21
170,62.26,78.16
171,61.59,78.66
172,60.57,77.49
173,62.88,78.17
174,61.55,80.39
175,60.1,78.01
176,60.03,77.88
177,60.28,77.75
178,61.84,79.97
179,60.12,78.02
180,62.06,78.95
181,60.42,79.16
182,60.25,78.35
183,59.09,79.32
184,61.09,78.7
185,61.16,79.09
186,60.68,77.9
187,59.97,79.09
188,61.03,76.92
189,57.65,77.15
190,60,79.14
191,62.01,78.13
192,60.14,80.32
193,59.77,79.21
194,60.37,79.07
195,61.91,80.75
196,62.4,79.65
197,61.2,78.61
198,60.22,79.68
199,61.09,79.81
200,60.97,78.79
201,61.41,77.18
202,61.11,77.98
203,60.12,77.93
204,59.61,77.87
