Subject,A,B
1,18.27,45.94
2,17.79,46.6
3,18.35,44.84
4,17.98,47.38
5,17.9,46.18
6,19.87,44.52
7,19.53,45.28
8,18.77,45.46
9,19.78,45.29
10,18.54,45.59
11,17.44,47.75
12,18.69,45.74
13,20.45,44.92
14,15.97,46.18
15,19.1,45.51
16,18.84,44.93
17,18.07,46.05
18,17.86,45.86
19,20.09,45.69
20,17.33,46.38
21,19.89,44.71
22,18.04,46.3
23,19.82,45.92
24,18.04,45.48
25,18.04,46.92
26,18.67,45.54
27,17.57,46.7
28,18.48,45.31
29,19.99,45.23
30,19.77,45.43
31,19.14,45.78
32,18.45,44.78
33,15.6,47.8
34,18.29,46.36
35,18.37,45.37
36,21.33,43.78
37,19.22,46.59
38,20.26,44.54
39,18.17,46.35
40,17.67,46.11
41,19.69,45.6
42,17.83,46.07
43,19.69,45.58
44,18.85,48.03
45,17.04,47.33
46,19.32,46.79
47,19.38,45.92
48,17.24,46.58
49,17.91,46.81
50,19.66,44.1
51,18.93,45.21
52,18.79,45.94
53,16.49,46.69
54,17.25,47.38
55,18.23,46.07
56,18.53,45.23
57,18.35,44.79
58,17.74,45.5
59,20.01,44.5
60,19.28,45.46
61,19.35,45.38
62,16.71,46.24
63,16.79,44.99
64,17.9,46.44
65,17.07,47.24
66,18.94,44.89
67,17.93,45.64
68,18.92,46.56
69,19.59,45.93
70,19.05,45.84
71,17.84,45.33
72,18.3,45.13
73,20.57,44.21
74,18.27,46.56
75,18.41,44.1
76,18.79,44.78
77,17.67,44.84
78,17.28,46.1
79,17.63,46.65
80,18.14,45.99
81,19.43,43.83
82,19.03,45.88
83,16.45,47.15
84,19.34,45.7
85,17.15,47.27
86,18.04,45.91
87,18.63,45.82
88,18.63,46.81
89,17.7,46.61
90,17,46
91,17.61,47.59
92,18.75,45.49
93,19.68,45.78
94,16.97,47.6
95,18.6,43.63
96,20.5,45.91
97,17.91,46.03
98,18.17,46.18
99,17.57,46.33
100,19.2,47.42
101,19.25,45.58
102,16.64,48.66
103,18.11,45.97
104,19.42,44.75
105,17.51,47.83
106,17.51,44.52
107,20.04,45.41
108,18.04,45.28
109,16.82,47.03
110,19.23,47.12
111,19.56,45.1
112,17.44,46.25
113,18.53,44.93
114,17.78,47.82
115,17.91,46.94
116,18.48,45.81
117,17.84,45.17
