Subject,A,B
1,40.19,92.02
2,38.8,86.81
3,38.24,89.68
4,38.44,85.71
5,37.67,87.67
6,39.29,85.31
7,38.74,85.94
8,40.35,85.25
9,37.97,87.35
10,37.67,87.77
11,37.76,88.61
12,39.3,85.28
13,37.83,88.41
14,38.2,85.91
15,38.76,85.51
16,37.88,86.62
17,37.81,87.62
18,38.43,86.18
19,40.26,85.25
20,38.67,86.32
21,40.55,85.28
22,37.87,87.33
23,40.95,85.25
24,37.99,86.9
25,38.16,85.95
26,38.77,86.01
27,38.26,85.77
28,41.29,85.46
29,37.8,86.78
30,38.38,86.47
31,43.09,87.14
32,38.73,85.85
33,37.76,87.54
34,38.36,86.13
35,38.85,85.47
36,38.42,85.62
37,39.11,85.33
38,40.32,85.35
39,37.79,89.06
40,37.75,88.93
41,37.89,88.42
42,37.9,87.02
43,37.8,88.49
44,39.27,90.36
45,39.97,85.26
46,38.87,85.85
47,39.1,85.42
48,37.68,87.72
49,41.12,85.36
50,42.3,86.25
51,39.21,85.4
52,38.68,85.61
53,44.43,92.28
54,39.47,85.38
55,38.14,85.41
56,38.37,85.87
57,41.17,85.46
58,37.67,87.54
59,39.74,85.34
60,37.8,88.5
61,38.28,85.97
62,38.04,88.45
63,40.03,85.27
64,39.28,85.4
65,38.93,85.84
66,38.15,85.86
67,39.14,85.4
68,41.34,85.34
69,38.09,85.95
70,38.09,86.23
71,41.13,85.36
72,37.67,87.69
73,42.72,86.02
74,38.1,86.78
75,39.34,85.51
76,41.91,86.38
77,39.16,85.28
78,37.7,88.26
79,39.29,85.31
80,37.75,87.05
81,37.67,87.89
82,37.69,88.85
83,37.67,90.04
84,39.06,85.84
85,43.13,86.4
86,38.61,86.59
87,38.37,86.42
88,38.91,90.69
89,37.67,87.25
90,44.19,86.98
91,37.92,85.96
92,39.73,85.3
93,39.56,85.41
94,37.79,86.72
95,37.82,86.62
96,37.78,87.16
97,37.85,86.3
98,38.07,86.32
99,38.34,85.76
100,38.13,86.9
101,39.76,85.32
102,37.77,86.88
103,43.84,89.69
104,38.41,86.38
105,37.68,87.59
106,41.01,85.25
107,38.49,85.43
108,37.67,87.92
109,42.83,86.09
110,38.91,85.72
111,37.67,88.8
112,41.93,85.47
113,38.72,85.45
114,38.11,89.4
115,37.72,88.04
116,37.73,87.93
117,37.67,87.17
118,37.71,88.17
119,39.95,85.45
120,38.87,85.37
121,40.62,85.35
122,38.17,86.47
123,38.32,85.56
124,38.39,85.49
125,37.86,88.77
126,38.98,85.43
127,38.72,85.48
128,38.83,85.52
129,41.79,85.33
130,41.26,85.28
131,38.31,85.66
132,38.81,85.44
133,39.02,85.6
134,38.36,86.72
135,40.4,85.3
136,42.05,86.03
137,37.79,86.8
138,38.73,85.35
139,41.57,85.42
140,40.1,85.5
141,40.05,85.43
142,37.67,87.99
143,38.16,86.11
144,37.72,87.14
145,39.64,85.32
146,37.75,86.62
147,39.87,90.02
148,39.89,85.35
149,42.3,86.36
150,41.84,85.6
151,37.68,87.53
152,39.55,85.31
153,37.9,85.99
154,38.12,87.06
155,42.89,86.4
156,39.12,85.43
157,38.6,86.15
158,38.82,85.25
159,39.49,85.3
160,41.46,85.32
161,39.77,85.28
162,40.21,85.25
163,38.17,86.34
164,38.4,85.68
165,37.98,86.74
166,38.6,90.31
167,38.44,86.21
168,38.56,85.95
169,37.73,87.54
170,38,87.26
171,37.73,87.27
172,39.96,85.26
173,42.89,86.24
174,38.34,90.24
175,37.68,87.94
176,39.43,85.46
177,37.87,85.92
178,38.21,85.89
179,37.71,87.69
180,38.48,86.1
181,37.7,87.22
182,39.1,85.3
183,37.82,86.53
184,41.02,85.71
185,38.31,86.7
186,38.92,86.06
187,37.95,85.88
188,38.39,88.63
189,37.67,87.48
190,37.76,88.19
191,39.29,85.35
192,37.67,87.5
193,39.6,85.34
